user_id,anime_id,score
193,37822,5
92,50586,4
153,37033,8
160,2753,0
99,164,6
222,52742,2
140,36593,0
32,477,4
151,34440,4
222,19645,4
226,6505,4
91,34376,3
107,6547,3
114,59360,3
93,31552,5
196,1462,5
37,38790,2
163,32995,5
183,59408,4
146,49858,4
126,12069,2
247,2499,5
16,9963,4
4,30311,8
26,37029,8
73,7472,7
210,32863,2
42,13601,2
29,60334,8
21,31989,4
84,40911,3
19,21755,7
24,11113,0
157,41467,2
124,51958,4
66,51680,6
82,486,4
162,30370,5
180,30549,4
74,15117,3
205,9926,4
178,254,6
49,31646,4
194,7724,4
88,28025,4
184,31704,5
223,24415,2
100,53859,2
145,759,6
111,1418,7
99,55733,6
34,34100,4
146,57524,3
172,9253,5
250,40331,6
197,38337,4
50,41457,4
199,6594,6
130,38414,6
83,2154,4
44,33446,4
2,33253,4
180,39547,0
38,44200,8
178,59408,4
236,19775,7
116,33095,3
11,10092,2
82,55454,3
215,19645,8
194,34561,3
41,42590,3
179,38889,1
165,36838,4
232,39808,1
18,42423,5
66,39178,5
51,15227,4
145,37341,5
226,51995,7
78,40956,4
34,532,7
129,36946,4
152,28171,5
90,1557,7
192,38435,3
124,59636,3
139,19703,5
108,1695,3
98,24277,7
77,5029,7
149,52080,4
101,61339,3
212,62352,5
104,43609,2
72,40729,6
178,18195,8
27,42423,4
121,31553,6
181,41402,5
107,33051,3
206,48896,4
55,10083,6
160,37870,1
121,2397,3
86,237,4
144,5074,2
18,55153,3
215,19,2
78,18679,5
39,8247,7
179,51038,4
69,55315,5
245,24415,4
48,1050,3
124,53499,8
245,40748,4
226,60541,2
103,25801,2
74,154,2
152,53065,4
243,11665,6
146,24415,4
198,6336,3
36,40834,9
5,33354,5
237,56752,5
6,41497,6
180,37704,3
7,59969,2
59,48791,0
132,32282,5
241,16918,5
106,18119,4
2,29893,4
103,37956,2
19,33672,3
57,28669,5
73,37491,7
155,39587,5
88,40853,7
134,59160,5
139,17739,2
71,21659,6
108,49596,5
240,10033,6
64,38450,2
135,5420,3
220,33446,2
148,11977,5
96,3673,0
92,2174,4
50,37150,4
233,6033,2
157,10153,2
219,54915,3
21,22319,6
80,2175,3
195,427,8
248,552,3
213,58883,4
247,28891,4
183,18849,2
9,40620,0
226,2154,6
94,28297,3
235,15809,4
189,1015,8
87,25313,3
163,34572,2
65,47917,6
241,8609,8
115,26055,2
162,11887,5
148,5485,3
43,18617,5
129,2952,0
188,6211,9
213,30311,3
136,38422,6
80,23623,6
199,33064,6
63,2558,4
18,5231,5
148,450,5
108,21899,5
68,10218,5
67,2563,3
71,28297,3
154,48316,3
138,49834,5
243,44074,7
103,38329,0
217,985,1
22,35110,3
142,40351,3
237,8197,3
93,12413,2
203,50537,5
29,33255,4
32,1813,4
33,4938,4
79,52701,2
18,251,6
152,36561,7
4,28907,7
78,49834,3
229,392,3
11,52955,4
210,61917,4
225,42423,2
89,16049,4
155,39565,3
171,24415,0
236,61295,9
160,58744,4
238,3901,4
31,10092,3
123,4938,5
15,846,7
224,801,7
41,53998,1
75,37972,3
242,6956,6
48,20,2
8,3784,4
121,437,4
29,6152,5
215,6746,6
64,1172,5
143,340,3
59,31339,3
8,2449,4
26,36702,6
173,3016,3
79,40784,4
20,6,5
183,6793,2
108,49596,6
182,2952,0
21,48707,5
12,40682,4
29,40591,3
164,539,2
10,51462,3
80,36949,7
202,60988,7
40,22817,4
191,40591,7
223,28249,3
87,48926,3
173,10119,4
202,17,9
138,49733,4
16,7304,7
75,235,1
181,36513,5
8,40372,3
77,875,6
5,4901,6
21,4447,2
62,53585,8
54,50274,6
142,457,7
168,49828,6
10,36990,1
121,60543,6
48,237,5
38,54633,5
99,227,6
3,15809,4
78,49363,7
220,10278,1
235,21419,4
162,23199,4
138,6773,2
70,42938,4
88,1372,5
142,21473,4
209,5365,4
26,38088,7
72,121,4
202,21939,4
42,40854,8
133,28677,5
22,552,3
183,398,7
90,35608,4
46,3786,4
204,31757,4
234,35240,8
238,32977,2
105,795,4
13,396,0
137,10083,4
174,36106,9
219,6773,5
23,35672,3
249,37141,7
234,877,4
250,5162,3
125,35466,5
196,24687,4
76,42940,3
212,3001,5
154,5074,2
151,37109,6
153,21469,3
214,40665,7
31,11771,2
36,532,5
184,39592,6
234,54595,6
179,32717,4
187,6772,6
210,32979,4
211,160,2
41,12413,2
249,59207,7
19,12403,3
117,40852,6
9,32836,3
9,55745,1
227,28927,3
39,34438,6
124,874,4
208,40540,9
53,37407,3
140,9989,8
103,34914,1
207,16916,4
144,40080,5
89,14175,0
167,407,8
71,15227,7
23,1491,3
15,39167,3
132,407,0
230,87,5
101,50114,5
174,34944,6
90,645,4
100,22673,5
76,54035,7
36,10030,5
169,1604,3
168,2143,4
195,12113,4
92,481,4
119,1281,6
121,7222,7
241,1520,3
166,6,1
31,13117,2
199,38408,5
143,44511,1
125,51122,6
108,18115,4
47,35363,9
135,2951,1
57,1092,2
196,59969,6
222,38993,5
55,18849,3
87,50796,5
61,6,3
203,5081,2
37,36480,5
192,60593,2
113,60326,7
70,38145,3
207,25313,3
5,49574,5
115,41780,0
203,59306,4
250,54839,0
153,38889,3
23,55690,4
68,3841,0
207,41781,1
49,32717,5
187,29829,3
97,56785,8
241,53540,5
123,39198,4
169,34626,3
219,39894,4
212,36038,5
132,37959,7
148,59095,6
158,4981,2
47,52865,6
86,34542,5
161,52308,3
109,53223,3
180,5630,4
28,49733,4
80,31715,4
29,29095,3
246,874,2
194,11977,3
165,54703,6
65,41361,5
205,5712,3
109,33051,4
61,30415,3
50,7303,4
183,41694,6
179,59791,4
98,30727,6
156,7588,3
2,39741,4
66,46,4
104,52364,3
65,52193,4
199,52215,4
48,254,3
162,1519,5
148,41120,5
17,39681,6
141,9204,6
249,55651,6
62,429,7
210,33071,5
157,59459,1
79,27831,4
33,13759,3
26,42091,7
104,164,4
219,121,5
69,39783,6
160,39538,2
71,31933,2
128,27947,3
227,57025,7
30,617,5
183,55742,2
39,38435,4
180,12403,3
2,6582,4
10,60946,0
204,58448,4
145,56662,6
164,856,4
233,91,7
164,39468,3
179,6802,4
70,6586,3
24,97,0
127,47917,0
46,33970,3
205,10090,4
149,3470,3
33,27663,6
236,3001,5
188,9441,2
222,7762,5
215,21327,3
9,2273,1
14,39535,3
45,25015,3
113,13203,2
45,31953,1
166,6421,2
93,48553,5
45,51335,3
61,437,6
181,1594,7
133,45558,5
97,50667,3
225,49053,4
168,41219,5
95,790,2
167,36702,6
244,40729,6
244,2004,7
235,59986,6
91,187,7
14,48736,4
13,25341,3
154,59207,4
211,57864,5
188,10092,4
58,44042,0
152,457,5
199,30230,3
238,42894,9
53,1363,3
250,59654,6
225,40351,3
52,43299,7
233,48780,4
213,57217,4
96,304,4
182,35247,3
143,530,3
125,14719,5
61,2685,4
189,27633,5
174,709,5
46,9989,1
123,16241,0
123,53924,2
233,40174,1
106,16904,9
222,232,7
195,9260,7
149,10717,2
89,1065,4
106,353,8
244,52701,6
194,7222,4
186,72,2
10,51536,4
243,41781,8
100,1483,0
100,32542,3
40,18679,3
222,6793,3
72,52293,6
107,11917,5
181,513,6
133,31043,6
81,57559,3
35,34440,4
166,48561,4
111,42625,5
55,40111,6
216,60570,0
185,44055,5
64,51180,1
135,208,3
79,1699,3
161,48585,3
223,30778,4
146,250,2
238,28223,6
108,23293,4
150,26123,4
121,35321,5
5,58502,5
74,38524,4
236,2890,3
37,59497,4
84,37171,4
209,60285,5
198,19703,4
10,42940,9
26,38249,6
80,264,5
91,33206,7
6,30484,7
235,10800,4
101,7304,5
105,1604,4
202,5162,3
63,47405,7
193,50160,2
206,34438,4
241,32729,3
100,5751,4
15,59897,6
27,39178,4
147,23327,6
219,2104,6
9,49220,2
190,61595,5
98,339,4
48,41389,5
250,4181,4
108,50114,4
203,1559,0
32,186,5
92,71,4
191,40046,4
134,7471,6
179,4454,4
95,9656,7
186,1530,7
124,50399,5
30,32836,2
56,52742,5
5,52293,5
159,52168,3
20,43325,5
231,46654,3
31,2961,3
140,5081,5
90,54118,4
85,39167,0
32,9396,4
147,31989,4
21,40834,4
156,33032,2
177,16241,4
141,10350,7
244,18119,7
170,55310,5
7,2150,2
207,5040,4
62,20057,6
170,52865,5
179,24701,3
129,57181,5
82,3014,6
44,51462,1
210,52107,5
197,38410,4
38,5205,6
190,6811,4
187,4918,4
68,51096,2
239,28,2
122,11371,5
231,52168,6
14,5681,4
44,36885,5
245,397,6
245,9065,3
138,36038,6
238,50586,9
171,8532,1
70,5530,3
207,80,5
38,34902,6
85,7338,0
189,139,2
173,41402,5
133,10460,4
40,48316,4
55,55651,5
142,132,3
4,22819,2
215,16918,4
233,28907,5
7,5420,3
50,199,7
226,2618,5
247,52955,2
204,29829,5
2,35424,2
21,3545,4
176,59636,5
90,2752,4
70,34612,7
216,2451,5
192,59662,8
25,36094,4
239,1007,5
39,38040,2
133,12365,5
136,39355,4
52,31051,0
136,250,4
188,44042,7
53,488,5
77,3673,8
215,9735,5
33,1575,3
175,21899,6
232,11531,9
181,55855,5
218,1604,4
77,9000,6
89,59361,5
73,2499,2
126,1889,5
213,449,5
94,708,9
123,24687,4
80,5205,7
240,54285,3
213,36480,3
143,23293,3
201,33064,6
113,19703,4
114,1375,4
204,1365,5
59,6171,4
92,50695,9
166,6372,7
28,50425,2
4,51535,7
19,47410,8
21,40615,1
162,33091,4
205,138,3
195,59228,6
116,58222,6
168,60489,3
76,249,5
237,42250,7
234,4163,4
238,7661,2
172,4985,6
64,51805,2
84,38349,8
34,49413,6
237,4454,5
103,40906,3
192,56352,3
141,12725,8
6,2076,1
72,5,5
99,7044,4
119,52865,3
63,41061,6
12,28249,4
102,3782,2
202,267,4
235,44931,5
217,10408,2
119,55692,4
237,12031,1
182,1356,4
154,93,5
184,30654,4
6,32551,8
52,49709,2
114,40215,9
233,35851,3
110,33489,3
67,72,4
42,32867,4
212,13117,5
173,32122,2
177,48830,4
110,33970,5
150,1375,5
32,35848,2
91,9751,2
32,37965,2
133,41461,5
237,6774,6
49,55733,4
215,6774,5
85,15417,4
119,32,4
182,7877,5
113,36480,5
89,10119,4
163,37779,3
44,12117,5
114,25777,5
239,6046,6
35,40540,6
104,19511,5
228,30831,4
186,6811,4
194,52588,3
149,120,3
163,7724,3
54,24921,8
201,1473,4
53,2150,1
182,387,2
65,16706,6
217,12069,0
115,33988,5
122,35737,6
15,2559,3
239,49123,4
173,38349,2
176,6154,3
10,18055,5
179,8937,6
181,5751,7
23,17739,6
237,44248,9
135,16782,3
148,31289,2
13,429,5
137,856,5
47,880,5
143,37807,4
10,39575,3
77,57183,7
24,55454,6
220,28669,5
73,61274,6
247,31483,0
180,6421,5
159,57635,2
76,34439,8
111,2829,6
203,317,1
60,59205,4
65,50273,7
126,16664,1
12,51009,0
5,31051,4
204,23199,6
82,5096,4
184,51680,7
101,38850,0
123,30413,6
130,5074,4
102,51836,4
148,21339,6
235,31376,4
107,1095,4
28,85,1
25,15039,5
99,1462,7
59,49574,3
237,38081,2
110,44,6
79,12355,0
41,3016,4
135,7062,3
242,2753,1
198,209,2
94,50587,4
208,666,5
203,4981,6
110,31711,3
46,2214,4
123,240,2
44,51836,0
115,35678,5
225,29095,6
161,44586,3
164,233,2
118,35363,5
236,9260,8
50,9863,6
152,49573,7
200,24921,6
170,1301,5
217,31704,3
223,16395,0
236,42203,2
245,22265,1
190,1210,6
142,55823,6
150,40911,1
184,4886,4
39,16001,7
145,31933,4
211,666,4
155,36371,3
40,31758,5
189,58390,5
42,14511,4
238,49834,4
155,3673,2
196,29095,7
94,25681,5
178,1142,7
53,60787,4
17,11979,7
121,15059,3
54,1571,2
30,42423,4
2,2594,2
192,27663,8
114,40389,5
232,48896,0
138,15809,4
80,41219,2
236,777,7
75,16241,1
213,532,9
51,49891,4
54,1562,3
231,37027,6
214,32188,3
98,24439,4
99,11371,3
184,49570,4
149,39196,5
145,2762,5
118,25161,3
85,52198,5
120,8525,6
114,37501,4
211,49834,3
195,55644,3
140,40046,6
127,34428,1
167,779,7
182,41433,1
212,40682,6
183,48702,6
169,23385,8
233,57993,5
129,10521,5
95,52742,7
77,53447,7
29,54898,6
203,24893,3
126,18115,2
212,33323,6
66,3673,3
23,10721,7
236,54492,2
142,36702,2
135,37675,5
50,57864,5
227,37341,1
147,56442,7
158,35851,0
95,35240,0
32,50613,5
1,3841,3
135,11843,0
9,3785,4
41,477,4
1,38958,8
179,9735,4
105,48316,7
231,153,5
76,4155,7
210,16904,3
103,43325,5
147,44059,0
134,49073,7
136,34599,5
88,2800,6
160,39547,2
94,37765,2
73,2229,5
229,1239,6
215,740,2
82,185,6
70,431,3
1,21557,5
180,44141,1
107,1606,4
228,33071,5
231,15227,7
229,40735,3
30,56196,3
248,10049,4
15,2451,0
37,397,3
120,25835,9
39,905,5
59,4454,2
248,39195,4
2,38883,5
210,237,4
79,3090,4
172,4181,0
53,585,3
54,16918,3
122,401,3
202,40936,3
37,61595,5
157,52865,3
181,61295,4
93,388,5
46,28771,6
113,37765,3
59,48736,5
110,4039,5
130,36702,4
153,170,3
155,51815,4
163,34591,7
17,60489,3
150,40024,5
95,6984,7
62,35180,1
123,59636,2
200,51898,2
115,32491,0
162,20431,4
28,37976,4
78,323,2
204,22265,4
187,5029,2
208,12477,9
214,531,2
66,2454,6
230,1735,6
202,37379,7
7,1827,3
139,21867,7
159,9926,1
195,7592,7
120,7720,8
216,35806,4
9,2397,2
44,5712,2
106,39166,4
178,290,6
128,32948,4
146,33049,4
162,4596,3
174,38409,7
236,55153,7
163,60489,4
65,2752,1
170,38349,5
108,48849,7
183,54118,8
151,1606,2
117,18429,2
228,41782,9
184,416,5
113,2753,7
198,11001,3
45,53447,0
230,48903,6
130,39938,5
177,54915,5
122,50739,7
172,12403,5
82,37450,5
44,34822,4
113,55818,4
229,40331,8
11,4811,3
115,740,3
238,39587,5
225,44511,4
9,1279,3
210,39585,3
230,28725,7
244,4163,4
157,38826,3
153,55818,5
215,30503,6
85,54790,3
95,14175,0
101,1172,3
29,13709,6
134,4789,2
1,30885,2
175,5530,3
218,1888,2
91,2463,7
226,96,6
40,452,6
173,24135,3
245,28891,3
111,34438,7
100,20507,3
115,6033,2
122,11887,3
49,2076,4
88,532,9
157,1382,2
161,132,4
211,53865,2
224,2405,0
82,49818,3
147,6582,3
83,36838,6
38,398,5
62,59619,4
60,31376,4
120,50172,6
80,37171,7
2,38826,1
86,58913,3
76,138,7
247,44055,0
51,21939,3
184,40664,7
41,39547,2
175,52747,3
192,8190,4
172,55684,6
48,1000,4
193,25781,1
176,7645,8
219,875,4
20,6675,7
92,1861,6
134,14513,6
144,34096,3
151,1212,4
95,49200,5
46,40615,0
71,5114,3
5,59953,4
54,7311,9
94,50250,1
69,55745,3
150,16662,4
243,14349,3
171,13759,0
44,779,6
164,9088,3
180,20899,4
83,182,6
11,1719,3
210,3603,4
227,59385,9
35,60988,6
89,35984,4
33,29755,6
237,129,5
218,35860,2
52,33280,2
204,33034,2
224,42203,7
244,36949,4
13,10534,4
116,2167,5
15,20899,1
127,13125,7
196,6372,4
32,59612,1
145,34349,6
90,48791,8
117,31988,3
37,52364,6
75,32681,2
74,40853,5
71,339,6
44,50407,2
130,9130,4
37,23283,6
183,8687,4
85,16498,4
95,5420,0
220,12531,2
154,33032,2
139,2724,3
150,55791,2
207,52741,4
70,39534,5
17,21,4
11,2593,2
157,43325,7
189,41141,3
139,25835,2
9,42670,3
86,4901,6
173,1253,3
226,14813,6
5,21855,8
165,22961,1
205,28735,7
150,121,5
21,28069,2
167,44388,5
218,1172,4
243,33206,1
42,302,5
227,10937,2
63,54726,3
212,9000,4
80,40815,3
115,49784,4
167,1842,9
175,9513,7
179,32870,7
96,228,3
213,4835,5
139,60544,4
248,38084,1
100,37171,3
205,49363,1
62,1567,5
103,33255,2
184,50203,7
79,790,5
146,23283,6
144,10800,4
35,780,6
198,50444,5
50,48553,5
186,58517,3
189,39921,4
93,22817,8
111,31227,8
206,34021,6
137,31765,4
75,4722,2
204,32983,5
235,50631,4
97,59192,7
141,25879,5
234,37450,2
12,39681,0
126,38414,3
216,708,4
39,985,6
41,4565,4
158,34100,1
230,50330,4
193,7645,6
87,40397,2
183,7711,1
176,996,7
65,1961,4
140,56948,4
92,21,5
163,2321,2
191,32005,0
223,96,6
250,23317,4
149,11123,6
147,38003,4
222,54444,3
10,969,2
9,51989,8
104,2557,3
117,91,3
86,15689,7
189,45558,3
247,182,6
154,58572,2
250,19645,2
170,49893,2
187,223,5
31,1482,3
140,49909,6
174,40858,7
47,55310,6
214,44141,8
125,27947,7
19,97,5
214,2961,4
86,14075,4
91,48316,5
145,41462,0
227,42290,4
66,49858,5
104,34100,3
90,35972,2
203,38349,5
47,39940,4
199,59459,4
99,65,6
226,58572,6
187,709,3
128,6336,3
164,48583,2
29,59095,5
39,8038,5
235,33032,6
16,19613,5
159,59150,3
236,50537,4
160,35838,3
116,9969,2
37,31783,6
109,33089,2
33,10161,4
105,8247,2
120,31592,5
192,10521,0
164,32983,6
224,55911,7
150,59636,3
58,2498,7
205,16916,3
131,1257,7
38,47778,6
116,58517,3
50,32615,4
158,39355,1
19,5494,6
6,50631,5
169,58855,3
41,39792,1
142,10033,4
161,49893,4
36,7785,5
163,10350,5
141,39533,4
34,23755,6
190,33672,4
16,51122,4
24,429,5
163,1695,3
101,617,5
155,24,4
57,55071,7
94,37765,3
132,2392,3
22,12117,3
114,30413,3
51,1293,2
185,44248,4
31,35073,1
35,42238,8
116,265,3
53,781,3
144,39166,6
126,235,3
119,58125,0
206,617,7
148,55818,2
142,1382,3
14,39196,3
113,5096,4
45,1089,4
238,53672,7
230,58535,8
121,48830,3
127,6115,1
172,30654,9
176,40935,5
167,46422,4
217,53411,4
87,59571,3
247,59833,7
63,11739,5
1,416,5
23,48426,2
59,235,5
107,28025,6
248,16498,4
212,53223,7
130,58689,5
130,38349,0
247,23289,1
151,10721,6
65,46095,6
130,488,5
138,5365,1
213,30230,4
94,17265,6
207,52308,5
37,36470,6
177,57067,5
167,71,7
137,59662,7
199,880,6
83,28999,3
119,33191,3
172,11981,7
178,49310,7
157,18689,4
117,821,5
173,1888,3
95,4106,2
123,6746,0
241,35222,4
173,53621,5
217,4985,3
129,9074,4
175,1699,6
74,1695,5
194,32948,3
181,3090,2
169,59145,7
45,853,4
63,33064,3
79,28025,4
203,486,3
175,54898,5
59,40540,4
238,32542,8
4,38329,4
35,25781,5
248,29854,5
102,39585,6
46,17249,9
149,50709,0
101,49858,9
126,38003,5
136,2563,6
1,14407,0
202,1698,5
72,28297,5
96,59192,2
155,15731,7
81,23777,7
137,3001,5
120,10087,6
23,6444,1
130,37956,3
248,11577,0
35,38408,6
210,32836,2
235,11981,5
35,324,4
29,23251,6
85,58567,5
89,531,6
187,35848,4
75,5348,2
32,740,2
73,264,1
230,10389,2
31,38249,2
101,33071,6
34,50403,6
100,2143,4
170,2665,2
168,18,4
79,61784,1
139,40854,4
141,59369,7
8,59177,4
183,40211,4
247,4898,4
196,60988,6
221,9252,3
39,44200,5
236,41782,5
86,27991,1
209,11981,5
231,790,1
14,5751,7
212,6336,6
89,20767,5
63,22535,3
188,6007,2
62,47257,5
246,51358,8
189,54974,7
209,48411,6
189,36513,5
118,31240,4
14,24701,5
198,56063,3
229,31933,3
69,209,7
201,42956,4
108,15925,4
115,57442,2
92,42670,1
107,53126,3
12,31181,3
236,42203,2
222,2594,1
240,38145,1
28,7270,1
30,464,2
194,59636,3
92,5231,3
170,33352,9
197,8426,1
135,17265,6
159,12403,5
93,617,5
233,40853,4
193,966,5
69,61517,4
180,28771,4
81,20517,3
45,6377,5
4,9989,8
127,30015,5
115,232,4
107,48580,4
129,36094,5
216,34561,6
38,38080,5
97,33253,7
91,21557,3
186,10460,6
19,2924,4
62,4447,8
102,49759,6
224,35198,7
127,28539,0
125,56538,4
14,60570,8
179,21557,0
227,59497,4
200,58855,7
247,6114,2
148,38770,2
205,951,0
98,16662,8
14,1695,0
153,392,2
157,31289,2
163,880,3
20,6033,6
123,6372,1
203,29803,4
219,54918,5
128,1011,5
173,50586,4
236,5310,7
163,777,3
141,35972,7
30,49721,5
124,35110,4
110,26123,7
54,51536,6
82,2557,5
172,57554,7
147,28223,4
96,13535,2
125,18689,2
231,1002,6
223,731,6
186,62352,5
96,528,5
11,48569,6
173,52211,5
192,400,1
144,1566,3
161,52588,4
230,10161,6
129,31646,7
50,48549,4
82,46102,8
131,37962,4
245,2451,5
222,3371,4
77,42640,6
203,48896,3
9,35180,2
193,38889,8
7,182,4
11,95,5
69,19647,6
249,54846,5
126,47410,3
190,31240,5
98,35466,7
30,35320,4
240,11843,5
81,35608,4
104,22125,2
232,21843,1
97,54790,6
146,522,3
11,26123,6
216,1088,2
163,1372,5
150,50444,7
242,40729,6
177,1519,4
93,852,3
237,58744,4
60,36796,4
199,228,3
50,54974,7
127,1520,8
217,34096,3
207,50380,3
83,49320,5
62,52347,6
217,33095,3
111,24893,8
230,1557,7
228,1095,4
64,49722,1
199,16870,5
250,28771,3
205,95,6
48,9645,5
229,54839,9
109,3603,2
180,5507,2
39,387,5
1,53411,3
215,53410,4
226,12189,8
217,5231,3
77,2449,7
157,14175,1
195,55888,3
176,32542,7
126,22507,2
244,513,2
148,28725,6
58,59001,6
121,1050,5
77,58749,8
134,5205,2
188,846,1
179,55528,4
127,19669,5
133,19319,5
127,268,4
116,12859,2
18,30709,5
139,42956,3
161,387,5
130,51440,3
199,429,0
42,31173,6
223,9288,1
148,39570,4
169,23327,2
220,59898,3
104,39538,5
111,22135,4
78,32717,6
242,40834,4
202,38668,3
5,13667,7
238,50613,4
207,31376,4
151,52229,1
52,28025,5
35,5835,2
108,985,3
14,4921,5
123,1889,3
28,37029,4
240,44218,4
91,59145,3
83,9289,3
185,31658,6
188,528,6
73,34100,9
3,39587,4
155,9745,3
57,1559,5
37,36838,7
143,21473,3
92,35672,6
176,28479,7
111,12115,3
26,27947,5
63,40392,3
193,57559,6
158,31051,4
183,35968,7
216,48438,7
16,61517,4
164,34440,4
183,35788,0
130,31181,4
8,38337,5
233,9656,6
17,50275,5
3,36561,4
88,35860,5
9,627,2
227,457,1
45,3931,4
78,1485,4
92,2418,5
228,1470,6
225,52955,2
20,40044,3
18,15039,9
211,7044,4
230,40215,4
65,60946,6
141,1367,5
21,22817,0
106,20431,4
109,50444,3
194,20159,6
175,56785,6
126,57433,0
72,54839,7
227,41674,1
100,31715,2
134,41918,4
160,33095,0
39,46093,7
38,53585,7
212,31821,3
21,20847,4
167,33221,6
140,3515,5
250,25781,9
3,18245,7
113,36474,2
17,39551,5
139,50401,3
196,35321,7
87,53129,4
175,9441,4
50,23623,4
53,38201,5
72,48405,4
221,15323,3
240,40730,4
187,33988,7
74,2685,4
226,12815,6
59,51297,3
238,59145,5
119,18139,1
231,2449,3
16,32,3
206,13119,7
5,8038,8
165,39533,8
6,985,5
93,36371,4
138,1472,4
181,39921,4
217,15487,3
2,54118,6
242,54112,6
13,6811,4
5,21867,8
172,46654,2
223,644,6
40,55690,4
189,582,4
42,145,5
188,9074,4
55,10216,2
174,32948,7
222,58390,3
58,35984,4
216,31964,3
117,57067,5
192,54870,6
244,56768,3
9,1830,1
52,15689,7
236,7724,7
206,53111,4
229,39495,5
180,48405,7
175,53410,9
117,6956,2
142,1562,0
230,33050,6
215,4985,4
158,4155,2
169,7222,2
217,570,4
172,4789,2
138,11665,1
62,52308,8
137,42091,6
98,67,5
47,2890,8
235,1818,5
12,49571,2
230,27775,5
110,53998,5
61,60593,2
192,5835,4
74,3782,3
134,40059,5
245,3297,7
111,59916,4
21,5040,6
47,34438,6
207,13403,1
13,35320,0
48,8740,2
66,19647,2
82,21329,1
3,13125,3
225,2392,2
243,10165,4
27,5751,3
149,1367,6
165,19319,6
16,49782,6
220,53129,5
136,10643,5
168,9969,4
204,223,4
165,2012,5
45,10863,0
21,90,5
16,42897,3
148,36838,5
206,19613,6
181,7724,6
70,6467,5
69,20651,4
139,34544,6
136,4163,5
163,54444,4
125,28771,7
116,30,6
50,33263,2
77,35067,2
56,235,3
56,41674,1
240,120,5
98,36296,4
231,42310,6
98,50274,5
52,54791,6
52,1695,5
63,3604,5
155,32491,7
174,401,6
98,1520,5
240,36949,5
132,427,5
173,1974,1
59,37987,1
121,21843,7
10,32948,2
144,33520,2
81,54650,7
137,57097,3
145,34577,7
16,52107,4
210,1594,7
82,48661,5
101,36214,3
37,49596,5
150,39792,5
86,388,3
61,2800,2
148,28121,3
208,2985,1
9,14807,4
221,20651,4
153,813,4
241,5712,4
57,49590,5
14,22101,2
172,30778,7
4,42886,9
214,2454,4
61,33280,1
214,1364,5
139,58488,4
17,7762,5
37,53446,5
7,33988,5
228,59897,0
164,35222,3
227,55748,4
40,38990,5
154,50407,2
19,2828,5
243,54790,5
181,49858,2
245,48736,3
134,60541,3
50,2034,6
20,11239,4
193,39938,5
71,37306,4
139,10165,3
42,30015,5
136,7645,8
20,444,5
247,51096,1
191,10460,5
186,52741,4
2,21867,4
121,36038,7
181,25879,0
34,50593,6
138,22043,4
33,28851,3
131,856,7
249,407,9
210,60787,1
173,2012,4
156,38770,0
169,10165,5
119,1888,3
86,56960,8
10,21659,2
228,55528,4
155,38883,5
114,582,4
244,31227,9
114,35363,4
159,33,3
47,14807,8
166,54492,4
175,59571,8
95,1606,3
114,38027,5
215,1642,2
151,4192,5
10,150,6
98,53526,5
227,52826,4
213,539,6
31,31227,3
103,24,3
244,44586,4
206,12117,4
131,34451,5
25,51533,3
67,31339,4
11,12021,5
245,23317,5
157,1239,4
56,34445,0
103,60988,2
120,30902,2
169,9065,6
154,24471,2
240,11741,5
98,6,2
36,39166,0
187,35672,5
218,48702,2
200,22319,3
30,1301,4
185,11531,7
244,129,5
59,33089,5
209,44248,6
232,35860,3
25,227,2
121,50403,8
78,329,5
165,29803,8
174,49320,6
147,4182,4
7,58535,0
57,40174,7
245,9926,5
148,34036,2
102,18115,2
250,22583,2
159,552,4
179,28223,0
99,795,6
190,852,6
242,50346,4
12,1910,6
187,34451,6
41,23289,1
17,875,8
171,1240,4
148,20583,3
201,47194,6
115,934,3
154,44218,2
148,37109,6
193,32937,8
212,28121,5
177,40331,8
138,16894,5
167,47405,5
209,20583,2
87,3786,4
79,29093,7
72,37171,8
15,4565,1
8,3744,4
49,60285,0
97,14349,4
180,269,5
179,40421,2
147,23135,7
109,28675,3
107,6984,8
8,31988,6
153,10119,3
197,5,5
102,11843,5
130,21995,6
35,40269,7
64,14735,4
157,44388,7
171,1559,4
40,41611,2
163,38088,3
216,45055,7
216,2236,3
139,24439,3
204,59986,3
198,21435,7
77,6152,6
137,61274,6
131,3545,6
229,4725,4
68,3371,3
155,1485,7
196,61952,6
169,33446,5
159,36754,3
128,479,4
139,37510,3
52,58572,6
114,59160,6
203,27991,5
48,57334,5
139,57217,5
30,41471,8
225,59177,4
182,30415,5
126,40044,4
231,19363,3
206,253,8
43,2618,5
188,51297,7
208,24439,5
138,54764,3
211,51958,0
66,2471,4
11,37924,4
234,24997,3
27,49220,5
98,14807,3
95,9979,0
198,8675,1
166,29095,9
193,19703,4
34,33280,5
172,55303,6
153,60543,4
70,31592,5
167,39741,8
120,32948,9
170,40911,4
125,1650,4
8,7877,8
31,30,3
174,1827,8
138,40215,8
127,61339,6
242,51367,7
136,401,5
70,38349,4
247,7724,2
109,122,4
241,41169,4
84,11917,6
154,44042,1
221,1365,2
244,33064,5
41,10863,7
169,56352,8
161,2800,1
194,5162,4
193,10588,8
132,35798,1
77,2273,4
89,10935,6
34,1,4
160,2174,6
109,1096,4
24,10271,8
241,31051,3
213,54112,3
181,1483,1
41,15959,3
119,53672,0
190,41402,6
208,49627,5
70,54968,5
